comuna,longitud,latitud,nse,prop_apruebo_2020,boric_prop,kast_prop,yasna_prop,sichel_prop,artes_prop,meo_prop,parisi_prop
SAN BERNARDO,-70.68552659999997,-33.5964848,21.76820690834234,0.84,0.3174603174603174,0.1746031746031746,0.119047619047619,0.0793650793650793,0.0079365079365079,0.1507936507936508,0.1507936507936508
PUDAHUEL,-70.7432953,-33.4305814,9.972270850850473,0.8706467661691543,0.2592592592592592,0.1851851851851852,0.1234567901234567,0.1543209876543209,0.037037037037037,0.1296296296296296,0.1111111111111111
LA REINA,-70.56070079999998,-33.4517582,68.47572662168281,0.62,0.2318840579710145,0.3623188405797101,0.1062801932367149,0.2463768115942029,0.0096618357487922,0.0338164251207729,0.0096618357487922
PUENTE ALTO,-70.6102588,-33.6194408,45.54613976450969,0.8918918918918919,0.3451327433628318,0.168141592920354,0.0619469026548672,0.1504424778761062,0.0265486725663716,0.1238938053097345,0.1238938053097345
PEÑALOLEN,-70.55570829999998,-33.493611699999995,90.60195798686478,0.8577981651376146,0.457516339869281,0.1764705882352941,0.065359477124183,0.1568627450980392,0.0718954248366013,0.0392156862745098,0.0326797385620915
CERRILLOS,-70.7156383,-33.4998206,62.86718502395995,0.7643312101910829,0.2834645669291338,0.2755905511811024,0.1259842519685039,0.1338582677165354,0.0314960629921259,0.0708661417322834,0.0787401574803149
ESTACION CENTRAL,-70.68992159999998,-33.470987300000004,7.488519922296398,0.8235294117647058,0.2871287128712871,0.297029702970297,0.1386138613861386,0.1287128712871287,0.0099009900990099,0.0792079207920792,0.0594059405940594
LA REINA,-70.5349863,-33.457225,9.590451414751488,0.7102803738317757,0.2487309644670051,0.3096446700507614,0.1421319796954314,0.2182741116751269,0.0101522842639593,0.0253807106598984,0.0456852791878172
LAS CONDES,-70.5731105,-33.3992023,93.97864550579828,0.4541484716157205,0.1473214285714285,0.4508928571428572,0.0625,0.3214285714285714,0.0044642857142857,0.0044642857142857,0.0089285714285714
QUILICURA,-70.74023670000003,-33.3652005,3.749883774523576,0.8526785714285714,0.2872340425531915,0.1808510638297872,0.1914893617021277,0.0851063829787234,0.0159574468085106,0.1117021276595744,0.1276595744680851
ESTACION CENTRAL,-70.69012140000002,-33.4514671,58.26313147925788,0.801980198019802,0.3488372093023256,0.2441860465116279,0.1511627906976744,0.0930232558139534,0.0232558139534883,0.0465116279069767,0.0930232558139534
LAS CONDES,-70.5277849,-33.3904899,88.87677200110777,0.5125,0.1861471861471861,0.367965367965368,0.0952380952380952,0.2943722943722944,0.0129870129870129,0.0173160173160173,0.0259740259740259
ÑUÑOA,-70.59040440000003,-33.4738457,2.246151062125892,0.755,0.3539325842696629,0.2415730337078652,0.095505617977528,0.2022471910112359,0.0056179775280898,0.0561797752808988,0.0449438202247191
ÑUÑOA,-70.6164373,-33.4680061,35.50958247809712,0.7455357142857143,0.4086538461538461,0.2884615384615384,0.0817307692307692,0.1586538461538461,0.0192307692307692,0.0288461538461538,0.0144230769230769
PUDAHUEL,-70.73367420000002,-33.4604237,64.56112760207596,0.9163346613545816,0.3989071038251366,0.1584699453551912,0.0382513661202185,0.0928961748633879,0.0218579234972677,0.1038251366120218,0.185792349726776
RENCA,-70.6948752,-33.3874769,14.14366568654014,0.8883248730964467,0.3374233128834356,0.1595092024539877,0.1288343558282208,0.0552147239263803,0.0122699386503067,0.1779141104294478,0.1288343558282208
PUENTE ALTO,-70.5534105,-33.5961979,63.9299857730019,0.9032258064516128,0.3333333333333333,0.1623931623931624,0.094017094017094,0.094017094017094,0.0341880341880341,0.1111111111111111,0.1709401709401709
INDEPENDENCIA,-70.6645718,-33.4106115,64.86573832921253,0.7953216374269005,0.3288590604026846,0.261744966442953,0.1208053691275167,0.1073825503355704,0.0,0.1543624161073825,0.0268456375838926
QUINTA NORMAL,-70.7163073,-33.4234341,39.42120712529656,0.8052631578947368,0.3612903225806451,0.232258064516129,0.1032258064516129,0.1419354838709677,0.0129032258064516,0.0967741935483871,0.0516129032258064
LAS CONDES,-70.5547306,-33.4273858,77.15337063879521,0.5904761904761905,0.1443298969072164,0.3041237113402061,0.0721649484536082,0.4072164948453608,0.0103092783505154,0.0360824742268041,0.0257731958762886
SANTIAGO,-70.6363182,-33.4464767,86.72177670511522,0.8290155440414507,0.4444444444444444,0.2380952380952381,0.0582010582010582,0.1481481481481481,0.0264550264550264,0.0211640211640211,0.0634920634920634
LO BARNECHEA,-70.5137978,-33.328641600000005,90.21748910979784,0.2409638554216867,0.05,0.6,0.0538461538461538,0.2692307692307692,0.0038461538461538,0.0076923076923076,0.0153846153846153
PEDRO AGUIRRE CERDA,-70.66768959999997,-33.4895781,33.30894681222262,0.8586387434554974,0.3461538461538461,0.1666666666666666,0.1153846153846154,0.0833333333333333,0.0384615384615384,0.141025641025641,0.1089743589743589
SAN RAMON,-70.6457013,-33.5298243,43.160893051566106,0.8391959798994975,0.3269230769230769,0.1794871794871795,0.1474358974358974,0.0833333333333333,0.0064102564102564,0.1217948717948718,0.1346153846153846
PEDRO AGUIRRE CERDA,-70.67190699999998,-33.50405730000001,54.81748351097917,0.9211822660098522,0.4131736526946108,0.1616766467065868,0.1017964071856287,0.1017964071856287,0.029940119760479,0.155688622754491,0.0359281437125748
PROVIDENCIA,-70.6165082,-33.4307217,83.17652475327706,0.5965665236051502,0.3203883495145631,0.325242718446602,0.1213592233009708,0.1844660194174757,0.0097087378640776,0.0194174757281553,0.0194174757281553
RECOLETA,-70.6436147,-33.4146258,47.60672997997422,0.7846153846153846,0.3023255813953488,0.248062015503876,0.0387596899224806,0.1627906976744186,0.0310077519379844,0.1317829457364341,0.0852713178294573
PUENTE ALTO,-70.59287990000001,-33.5863664,61.94140536346831,0.8755555555555555,0.3717277486910995,0.1675392670157068,0.0837696335078534,0.0890052356020942,0.0104712041884816,0.1465968586387434,0.1308900523560209
SAN RAMON,-70.6455813,-33.5228156,27.022973152664783,0.8918918918918919,0.3624161073825503,0.1543624161073825,0.1073825503355704,0.1140939597315436,0.0067114093959731,0.1409395973154362,0.1140939597315436
ÑUÑOA,-70.59895350000002,-33.4535745,86.92760827465405,0.7450980392156863,0.4449339207048458,0.2951541850220264,0.0881057268722467,0.1365638766519824,0.0088105726872246,0.0176211453744493,0.0088105726872246
RENCA,-70.6848986,-33.4142917,19.826316647187443,0.915929203539823,0.4497354497354497,0.1322751322751322,0.0846560846560846,0.0846560846560846,0.0105820105820105,0.1428571428571428,0.0952380952380952
MAIPU,-70.7549377,-33.4723283,68.10945390522599,0.7589285714285714,0.3627450980392157,0.25,0.0833333333333333,0.1372549019607843,0.0098039215686274,0.1029411764705882,0.0539215686274509
PROVIDENCIA,-70.6300619,-33.4369245,90.96608115687592,0.6416666666666667,0.2933333333333333,0.28,0.1377777777777777,0.2533333333333333,0.0088888888888888,0.0133333333333333,0.0133333333333333
MACUL,-70.60644690000002,-33.4912943,31.654445911912585,0.8067226890756303,0.1935483870967742,0.2983870967741936,0.1451612903225806,0.1854838709677419,0.0161290322580645,0.0725806451612903,0.0887096774193548
CERRO NAVIA,-70.7285903,-33.4143859,20.283295224707587,0.7651515151515151,0.2608695652173913,0.2521739130434782,0.1565217391304348,0.1826086956521739,0.017391304347826,0.0782608695652174,0.0521739130434782
LA FLORIDA,-70.5570727,-33.5292251,77.12702619747232,0.8238341968911918,0.35,0.24375,0.16875,0.125,0.01875,0.06875,0.025
QUILICURA,-70.7173865,-33.383087,81.54979299367834,0.931174089068826,0.4756756756756757,0.1297297297297297,0.027027027027027,0.1135135135135135,0.0378378378378378,0.0702702702702702,0.1459459459459459
LAS CONDES,-70.5519556,-33.427065,74.28722539544157,0.4402173913043478,0.1034482758620689,0.4540229885057471,0.0977011494252873,0.3160919540229885,0.0,0.0229885057471264,0.0057471264367816
LAS CONDES,-70.53029790000002,-33.3930537,84.51869155608166,0.5857142857142857,0.2083333333333333,0.359375,0.046875,0.3333333333333333,0.0104166666666666,0.0208333333333333,0.0208333333333333
RECOLETA,-70.63471290000003,-33.4120795,31.308318944702663,0.8471337579617835,0.3620689655172414,0.2068965517241379,0.1120689655172413,0.1293103448275862,0.0086206896551724,0.1120689655172413,0.0689655172413793
MAIPU,-70.7323481,-33.4750994,48.45702556760524,0.8695652173913043,0.3865030674846625,0.2208588957055214,0.049079754601227,0.1288343558282208,0.0122699386503067,0.0858895705521472,0.1165644171779141
SANTIAGO,-70.64953359999998,-33.4343251,92.2679814559128,0.8148148148148148,0.35,0.2625,0.175,0.1,0.025,0.0625,0.025
MAIPU,-70.76493559999999,-33.498801,7.432906656695438,0.9014778325123152,0.4765100671140939,0.1677852348993288,0.046979865771812,0.0939597315436241,0.0201342281879194,0.0805369127516778,0.1140939597315436
SAN RAMON,-70.6404683,-33.529616600000004,37.16883237636858,0.84375,0.3161764705882353,0.2058823529411765,0.1029411764705882,0.125,0.0220588235294117,0.1617647058823529,0.0661764705882353
LAS CONDES,-70.58133620000002,-33.4270961,84.60044930519659,0.3255813953488372,0.0575221238938053,0.5044247787610621,0.079646017699115,0.336283185840708,0.0,0.0132743362831858,0.0088495575221238
LA FLORIDA,-70.57640970000001,-33.5186382,32.24832060435248,0.8439024390243902,0.3371428571428571,0.2114285714285714,0.0971428571428571,0.1714285714285714,0.0342857142857142,0.0628571428571428,0.0857142857142857
PUENTE ALTO,-70.5712933,-33.5782827,67.06472434316359,0.8733031674208145,0.3011363636363636,0.2386363636363636,0.1363636363636363,0.1818181818181818,0.0056818181818181,0.0795454545454545,0.0568181818181818
INDEPENDENCIA,-70.6550462,-33.4124663,45.99394527754644,0.8176470588235294,0.3642857142857143,0.2357142857142857,0.1071428571428571,0.1357142857142857,0.0071428571428571,0.1071428571428571,0.0428571428571428
PROVIDENCIA,-70.59987009999998,-33.4399674,87.48276613634523,0.6381909547738693,0.2459893048128342,0.3636363636363637,0.0855614973262032,0.2566844919786096,0.0106951871657754,0.0160427807486631,0.0213903743315508
LAS CONDES,-70.5165027,-33.395355,87.84096555626762,0.363013698630137,0.1081081081081081,0.5135135135135135,0.054054054054054,0.3108108108108108,0.0,0.0135135135135135,0.0
MACUL,-70.6107273,-33.505498,65.19399406725182,0.8423076923076923,0.4201680672268908,0.1260504201680672,0.1260504201680672,0.1008403361344537,0.0168067226890756,0.1008403361344537,0.1092436974789916
MAIPU,-70.7327368,-33.4811789,47.3383616057012,0.8917525773195877,0.3736263736263736,0.2142857142857142,0.0879120879120879,0.0879120879120879,0.0164835164835164,0.0989010989010989,0.1208791208791208
SAN JOAQUIN,-70.6266436,-33.5089079,23.53855836418516,0.8947368421052632,0.4649681528662421,0.1273885350318471,0.1019108280254777,0.0891719745222929,0.0382165605095541,0.0891719745222929,0.0891719745222929
LA REINA,-70.57887679999997,-33.4338914,82.19483189047111,0.6860986547085202,0.2746113989637305,0.2694300518134715,0.0984455958549222,0.2901554404145077,0.005181347150259,0.0310880829015544,0.0310880829015544
LAS CONDES,-70.581852,-33.4167793,94.96426254060393,0.4637096774193548,0.1077586206896551,0.4094827586206897,0.0775862068965517,0.3879310344827586,0.0043103448275862,0.0129310344827586,0.0
SAN RAMON,-70.6461808,-33.5498497,14.84811704730302,0.8757396449704142,0.3471074380165289,0.1900826446280992,0.140495867768595,0.0578512396694214,0.0413223140495867,0.1487603305785124,0.0743801652892562
SAN JOAQUIN,-70.6253332,-33.5114173,16.4149614431355,0.8875739644970414,0.4263565891472868,0.1472868217054263,0.0542635658914728,0.1007751937984496,0.0232558139534883,0.1860465116279069,0.0620155038759689
LA FLORIDA,-70.6123944,-33.5629226,26.8117427222856,0.8253275109170306,0.4033149171270719,0.1878453038674033,0.1325966850828729,0.1215469613259668,0.011049723756906,0.0773480662983425,0.0662983425414364
PEÑALOLEN,-70.54413459999998,-33.4690733,14.092976381983402,0.8153846153846154,0.2670807453416149,0.1925465838509316,0.062111801242236,0.1614906832298136,0.0186335403726708,0.1428571428571428,0.15527950310559
PEDRO AGUIRRE CERDA,-70.6632181,-33.482946000000005,46.47459386069539,0.8838709677419355,0.40625,0.1796875,0.0703125,0.140625,0.0390625,0.109375,0.0546875
LAS CONDES,-70.5769935,-33.422781300000004,96.40890772047098,0.4347826086956521,0.0763888888888889,0.5763888888888888,0.0555555555555555,0.2638888888888889,0.0069444444444444,0.0138888888888888,0.0069444444444444
CERRO NAVIA,-70.7651037,-33.4170855,19.29275422885771,0.8858695652173914,0.3759398496240601,0.1954887218045112,0.1353383458646616,0.075187969924812,0.0,0.1578947368421052,0.0601503759398496
LO BARNECHEA,-70.47492729999998,-33.362503600000004,77.5793557559355,0.5066079295154186,0.1509433962264151,0.4716981132075472,0.0471698113207547,0.2783018867924528,0.0,0.0424528301886792,0.0094339622641509
MAIPU,-70.7945965,-33.5500774,49.93223929750823,0.91701244813278,0.4829545454545455,0.1079545454545454,0.0568181818181818,0.1136363636363636,0.034090909090909,0.0852272727272727,0.1193181818181818
QUILICURA,-70.72824720000001,-33.3648684,45.50562331348085,0.9105263157894736,0.2700729927007299,0.218978102189781,0.0656934306569343,0.1313868613138686,0.0072992700729927,0.1094890510948905,0.1970802919708029
PUDAHUEL,-70.7461036,-33.4464527,31.82763436914811,0.9301075268817204,0.371900826446281,0.1074380165289256,0.0743801652892562,0.0909090909090909,0.024793388429752,0.1157024793388429,0.2148760330578512
MAIPU,-70.7449735,-33.5148503,13.699909319133663,0.7608695652173914,0.3684210526315789,0.2280701754385965,0.131578947368421,0.1052631578947368,0.0175438596491228,0.087719298245614,0.0614035087719298
PEÑALOLEN,-70.5533791,-33.5105626,84.64266539760109,0.8054054054054054,0.293103448275862,0.2413793103448276,0.160919540229885,0.1839080459770115,0.0057471264367816,0.1034482758620689,0.0114942528735632
CERRILLOS,-70.7246097,-33.4875114,4.636721651731484,0.8238993710691824,0.2380952380952381,0.1984126984126984,0.1269841269841269,0.1507936507936508,0.0238095238095238,0.2063492063492063,0.0555555555555555
LO BARNECHEA,-70.5022771,-33.32742639999999,88.99304746698445,0.2573529411764705,0.0579150579150579,0.6138996138996139,0.0501930501930501,0.2625482625482625,0.0,0.0077220077220077,0.0077220077220077
MAIPU,-70.74277109999998,-33.500508399999994,21.78567822189518,0.8426395939086294,0.3446327683615819,0.2203389830508474,0.1581920903954802,0.0847457627118644,0.03954802259887,0.1016949152542373,0.0508474576271186
PROVIDENCIA,-70.6100537,-33.4301865,93.51251885852083,0.6243902439024389,0.2946859903381642,0.3333333333333333,0.0966183574879227,0.2318840579710145,0.0096618357487922,0.0144927536231884,0.0193236714975845
CONCHALI,-70.6814486,-33.3803123,48.55128067977658,0.9432624113475178,0.3738317757009345,0.2149532710280373,0.1308411214953271,0.0654205607476635,0.0186915887850467,0.1121495327102803,0.0841121495327102
SAN BERNARDO,-70.6648283,-33.587324,1.6459776987055732,0.8453038674033149,0.3333333333333333,0.2727272727272727,0.0833333333333333,0.0984848484848484,0.0151515151515151,0.106060606060606,0.0909090909090909
LA FLORIDA,-70.5277439,-33.5122169,85.91707149791394,0.9210526315789472,0.4390243902439024,0.1097560975609756,0.0914634146341463,0.0853658536585365,0.0609756097560975,0.1097560975609756,0.1036585365853658
ÑUÑOA,-70.6063847,-33.4644959,77.08718460404855,0.7456896551724138,0.4,0.2272727272727273,0.1136363636363636,0.1954545454545454,0.0,0.0409090909090909,0.0227272727272727
LA FLORIDA,-70.5948811,-33.531411199999994,51.122363181368726,0.828125,0.2982456140350877,0.2105263157894736,0.152046783625731,0.1871345029239766,0.0058479532163742,0.1111111111111111,0.0350877192982456
RECOLETA,-70.62325609999998,-33.4061405,14.7388401047379,0.8691588785046729,0.3953488372093023,0.2209302325581395,0.1162790697674418,0.0930232558139534,0.0116279069767441,0.0930232558139534,0.0697674418604651
SAN BERNARDO,-70.700519,-33.6065272,29.000955798326554,0.8109756097560976,0.3309352517985611,0.2014388489208633,0.1654676258992805,0.1223021582733813,0.0215827338129496,0.1007194244604316,0.0575539568345323
MAIPU,-70.7785805,-33.5666898,75.44600589275663,0.7966101694915254,0.3061224489795918,0.3010204081632653,0.0714285714285714,0.1326530612244898,0.010204081632653,0.0816326530612244,0.096938775510204
LO ESPEJO,-70.6816927,-33.5118369,38.525521115044725,0.8765432098765432,0.3474576271186441,0.1949152542372881,0.0762711864406779,0.1186440677966101,0.0,0.1694915254237288,0.0932203389830508
SANTIAGO,-70.6693485,-33.4723889,47.76217218166968,0.8436018957345972,0.452513966480447,0.2290502793296089,0.0614525139664804,0.1787709497206704,0.0279329608938547,0.0446927374301676,0.0055865921787709
LA FLORIDA,-70.60982779999998,-33.567361299999995,12.667802093758215,0.8187134502923976,0.3397435897435897,0.2884615384615384,0.0705128205128205,0.1346153846153846,0.0064102564102564,0.1025641025641025,0.0576923076923077
LA FLORIDA,-70.57075490000003,-33.56245429999999,57.43935529603255,0.8263157894736842,0.3294117647058823,0.1941176470588235,0.1411764705882353,0.1470588235294117,0.0235294117647058,0.1117647058823529,0.0529411764705882
SAN MIGUEL,-70.6540842,-33.4982922,75.52761367351489,0.8817733990147784,0.4836601307189543,0.2026143790849672,0.0457516339869281,0.1372549019607843,0.0457516339869281,0.0588235294117647,0.0261437908496732
MAIPU,-70.741787,-33.4762568,44.857210128662864,0.8627450980392157,0.4623655913978494,0.2043010752688172,0.0591397849462365,0.0967741935483871,0.0161290322580645,0.0806451612903225,0.0806451612903225
HUECHURABA,-70.6382207,-33.3649031,8.453316350250098,0.86,0.2444444444444444,0.1851851851851852,0.1555555555555555,0.1851851851851852,0.0296296296296296,0.1185185185185185,0.0814814814814814
RECOLETA,-70.6262953,-33.3994716,29.02782512889781,0.8255813953488372,0.3767123287671233,0.2191780821917808,0.1095890410958904,0.1027397260273972,0.0205479452054794,0.1027397260273972,0.0684931506849315
CERRILLOS,-70.723529,-33.4998228,34.60829764919602,0.8417721518987342,0.2413793103448276,0.2827586206896552,0.1103448275862069,0.1310344827586207,0.0137931034482758,0.096551724137931,0.1241379310344827
PEÑALOLEN,-70.56314590000002,-33.4776498,38.48183033379957,0.8828828828828829,0.3032258064516129,0.1290322580645161,0.1354838709677419,0.1419354838709677,0.0129032258064516,0.1612903225806451,0.1161290322580645
CERRO NAVIA,-70.7328,-33.420949300000004,9.024795768092927,0.8352272727272727,0.296,0.208,0.136,0.096,0.064,0.136,0.064
PROVIDENCIA,-70.60323879999999,-33.4338696,98.88703483564969,0.6406926406926406,0.2644628099173554,0.3181818181818182,0.1033057851239669,0.2768595041322314,0.012396694214876,0.012396694214876,0.012396694214876
HUECHURABA,-70.6855816,-33.3610022,49.2216392341216,0.8660287081339713,0.3586206896551724,0.1448275862068965,0.1172413793103448,0.096551724137931,0.0413793103448275,0.1241379310344827,0.1172413793103448
ÑUÑOA,-70.58051209999998,-33.4580363,70.7437230744313,0.8362068965517241,0.535,0.145,0.08,0.21,0.01,0.02,0.0
PUDAHUEL,-70.74330090000002,-33.4664497,61.08783546671653,0.8790697674418605,0.3333333333333333,0.2526881720430107,0.1666666666666666,0.0376344086021505,0.032258064516129,0.1075268817204301,0.0698924731182795
PUDAHUEL,-70.7446581,-33.4633202,63.38392599161578,0.8725099601593626,0.3088235294117647,0.1911764705882352,0.1225490196078431,0.1225490196078431,0.0049019607843137,0.1715686274509804,0.0784313725490196
PROVIDENCIA,-70.6093638,-33.42694960000001,97.22845979498324,0.6732673267326733,0.3189189189189189,0.2918918918918919,0.081081081081081,0.2486486486486486,0.0108108108108108,0.027027027027027,0.0216216216216216
HUECHURABA,-70.6823765,-33.357209999999995,89.44067801693842,0.8271028037383178,0.2807017543859649,0.2807017543859649,0.0409356725146198,0.1929824561403508,0.0175438596491228,0.0701754385964912,0.1169590643274853
SAN MIGUEL,-70.65999980000002,-33.50318,77.876418075786,0.7955801104972375,0.2603550295857988,0.2485207100591716,0.1301775147928994,0.1893491124260355,0.0118343195266272,0.1183431952662721,0.0414201183431952
VITACURA,-70.5494927,-33.3758785,99.78804472256355,0.2943396226415094,0.0833333333333333,0.4880952380952381,0.0674603174603174,0.3531746031746032,0.0039682539682539,0.0039682539682539,0.0
LAS CONDES,-70.5497115,-33.4080112,91.15494130738416,0.4210526315789473,0.1442307692307692,0.4375,0.0817307692307692,0.3076923076923077,0.0096153846153846,0.0192307692307692,0.0
SANTIAGO,-70.6463928,-33.449955,91.9338019677848,0.7803030303030303,0.3090909090909091,0.2818181818181818,0.1,0.1727272727272727,0.0454545454545454,0.0454545454545454,0.0454545454545454
SAN BERNARDO,-70.70203190000002,-33.5663715,57.37364416108201,0.8448275862068966,0.2704918032786885,0.2950819672131147,0.0737704918032786,0.0983606557377049,0.0081967213114754,0.081967213114754,0.1721311475409836
PEÑALOLEN,-70.5827127,-33.5027287,40.26285453769255,0.8177083333333334,0.2345679012345679,0.2592592592592592,0.1234567901234567,0.2098765432098765,0.0185185185185185,0.1111111111111111,0.0432098765432098
PUDAHUEL,-70.85237540000001,-33.4571808,64.03801297926138,0.8811475409836066,0.3673469387755102,0.1479591836734694,0.1377551020408163,0.1326530612244898,0.0408163265306122,0.0816326530612244,0.0918367346938775
EL BOSQUE,-70.67058459999998,-33.5589689,23.59209706751876,0.6978723404255319,0.2196969696969697,0.3409090909090909,0.0984848484848484,0.1287878787878787,0.0303030303030303,0.106060606060606,0.0757575757575757
MAIPU,-70.7467412,-33.5174788,30.9552434436334,0.8241206030150754,0.2898550724637681,0.2898550724637681,0.1159420289855072,0.1739130434782608,0.0144927536231884,0.1014492753623188,0.0144927536231884
PUDAHUEL,-70.7426544,-33.4397271,5.149163526495911,0.8896103896103896,0.2264150943396226,0.2075471698113208,0.1886792452830188,0.1320754716981132,0.0471698113207547,0.1509433962264151,0.0471698113207547
LA REINA,-70.56097259999999,-33.448778000000004,77.05551628606364,0.6412556053811659,0.3049327354260089,0.2511210762331838,0.1524663677130044,0.2466367713004484,0.0134529147982062,0.0313901345291479,0.0
LA FLORIDA,-70.59464940000002,-33.524913,69.36963800638064,0.9,0.4514285714285714,0.16,0.0342857142857142,0.1314285714285714,0.0171428571428571,0.1257142857142857,0.08
QUILICURA,-70.7346191,-33.3525641,77.26909622069743,0.8726415094339622,0.3757575757575757,0.1757575757575757,0.1454545454545454,0.0909090909090909,0.006060606060606,0.1212121212121212,0.0848484848484848
SAN BERNARDO,-70.7048681,-33.56553710000001,53.07395139625539,0.8578947368421053,0.3043478260869565,0.2111801242236025,0.186335403726708,0.0869565217391304,0.0186335403726708,0.1055900621118012,0.0869565217391304
LAS CONDES,-70.5431045,-33.4103974,85.78607413835681,0.5058823529411764,0.1391304347826087,0.3521739130434783,0.0869565217391304,0.391304347826087,0.008695652173913,0.017391304347826,0.0043478260869565
MAIPU,-70.75572059999998,-33.477601799999995,76.04103034259771,0.8429319371727748,0.3414634146341464,0.2439024390243902,0.0792682926829268,0.1524390243902439,0.0121951219512195,0.1097560975609756,0.0609756097560975
QUINTA NORMAL,-70.6913376,-33.437657,42.146532081730754,0.8487804878048779,0.3772455089820359,0.2215568862275449,0.0838323353293413,0.0838323353293413,0.0239520958083832,0.0958083832335329,0.1137724550898203
PEÑALOLEN,-70.5702129,-33.5072915,22.18114477845175,0.8679245283018868,0.3072916666666667,0.2135416666666666,0.1197916666666666,0.1822916666666666,0.0260416666666666,0.09375,0.0572916666666666
LA GRANJA,-70.6277839,-33.550879200000004,59.67908271354744,0.8457142857142858,0.2463768115942029,0.217391304347826,0.1594202898550724,0.1521739130434782,0.0217391304347826,0.1376811594202898,0.0652173913043478
LA CISTERNA,-70.6718963,-33.5353663,9.88064018492098,0.8067632850241546,0.3045977011494253,0.235632183908046,0.0919540229885057,0.2241379310344828,0.0172413793103448,0.0919540229885057,0.0344827586206896
LA FLORIDA,-70.58820329999998,-33.5314237,47.54106883447592,0.8558951965065502,0.4530386740331492,0.1657458563535911,0.0662983425414364,0.1104972375690607,0.0220994475138121,0.0939226519337016,0.0883977900552486
MAIPU,-70.7443002,-33.5152251,5.7453377337381815,0.8120805369127517,0.3410852713178294,0.1860465116279069,0.2170542635658914,0.1162790697674418,0.0155038759689922,0.0852713178294573,0.0387596899224806
SANTIAGO,-70.6677708,-33.443546600000005,86.51464540981856,0.6339285714285714,0.2666666666666666,0.4476190476190477,0.1238095238095238,0.0857142857142857,0.0095238095238095,0.019047619047619,0.0476190476190476
HUECHURABA,-70.6406654,-33.3739282,26.174902095657817,0.8976744186046511,0.2606060606060606,0.1696969696969697,0.1151515151515151,0.1272727272727272,0.0242424242424242,0.2,0.103030303030303
SAN RAMON,-70.6528637,-33.5488165,5.097949332690802,0.8530805687203792,0.3284671532846715,0.1751824817518248,0.1167883211678832,0.1313868613138686,0.0145985401459854,0.1532846715328467,0.0802919708029197
MAIPU,-70.77788120000002,-33.520912800000005,44.59711500873316,0.7981220657276995,0.3278688524590164,0.2021857923497268,0.180327868852459,0.1256830601092896,0.0163934426229508,0.0655737704918032,0.081967213114754
LA FLORIDA,-70.6029046,-33.5311889,43.73807126696267,0.8054298642533937,0.3457446808510638,0.2872340425531915,0.1436170212765957,0.0904255319148936,0.026595744680851,0.0478723404255319,0.0585106382978723
SANTIAGO,-70.6545531,-33.456783,75.16274066172038,0.8305084745762712,0.3608247422680412,0.2268041237113402,0.0515463917525773,0.1958762886597938,0.0309278350515463,0.0721649484536082,0.0618556701030927
LA FLORIDA,-70.5950819,-33.5581601,27.458906170797963,0.8469945355191257,0.3506493506493506,0.1623376623376623,0.0649350649350649,0.0974025974025974,0.0389610389610389,0.0974025974025974,0.1883116883116883
LAS CONDES,-70.585328,-33.416947,96.88195790688164,0.3948339483394834,0.1196911196911196,0.5019305019305019,0.0424710424710424,0.3088803088803089,0.0038610038610038,0.0115830115830115,0.0115830115830115
QUILICURA,-70.7271078,-33.3518206,71.71864236646067,0.8471615720524017,0.3368983957219251,0.2085561497326203,0.0909090909090909,0.1283422459893048,0.0160427807486631,0.0855614973262032,0.1336898395721925
MAIPU,-70.74481540000002,-33.5158982,13.695510247337811,0.8190954773869347,0.3116883116883117,0.2207792207792208,0.1103896103896103,0.1688311688311688,0.0129870129870129,0.1103896103896103,0.0649350649350649
CONCHALI,-70.6884089,-33.3672729,22.340911067764697,0.8367346938775511,0.282051282051282,0.1623931623931624,0.1452991452991453,0.1623931623931624,0.0,0.1538461538461538,0.094017094017094
SAN JOAQUIN,-70.6192247,-33.4937613,41.51629006279675,0.8351063829787234,0.3972602739726027,0.184931506849315,0.136986301369863,0.0890410958904109,0.047945205479452,0.0821917808219178,0.0616438356164383
QUILICURA,-70.7371457,-33.3522015,67.77812381587485,0.9541666666666668,0.4619883040935672,0.1169590643274853,0.0467836257309941,0.0818713450292397,0.0292397660818713,0.0701754385964912,0.1929824561403508
RECOLETA,-70.6254216,-33.4136788,18.176489760660505,0.8396946564885496,0.3980582524271845,0.3106796116504854,0.058252427184466,0.0776699029126213,0.0485436893203883,0.0388349514563106,0.0679611650485436
ÑUÑOA,-70.58047540000003,-33.4418341,93.71442625605997,0.7723577235772358,0.4646017699115044,0.2035398230088496,0.1017699115044247,0.1946902654867257,0.0044247787610619,0.0309734513274336,0.0
LA REINA,-70.5384425,-33.4394469,83.2817525502119,0.5989010989010989,0.2222222222222222,0.3787878787878788,0.0959595959595959,0.2474747474747475,0.0101010101010101,0.0303030303030303,0.0151515151515151
LA GRANJA,-70.6278028,-33.552275800000004,41.80080503013864,0.9239130434782608,0.3741007194244605,0.1798561151079136,0.0863309352517985,0.0359712230215827,0.014388489208633,0.158273381294964,0.1510791366906475
PUDAHUEL,-70.7543633,-33.465088,47.49935263659368,0.90625,0.3647058823529412,0.1352941176470588,0.0470588235294117,0.1,0.0411764705882352,0.1235294117647058,0.188235294117647
QUILICURA,-70.7262938,-33.3550382,75.48777208009109,0.8353413654618473,0.2878048780487805,0.2146341463414634,0.0926829268292682,0.2,0.024390243902439,0.1121951219512195,0.0682926829268292
